,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
115,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,1000,5.0,2.0,N,2.0,1.0,BOREWELL,3,1.0,21000.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,Bengaluru,1,3
116,BHK2,Vannarpetai,SEMI_FURNISHED,TWO_WHEELER,750,8.0,1.0,N,2.0,1.0,CORP_BORE,1,1.0,11000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Bengaluru,1,0
117,BHK3,Domlur,SEMI_FURNISHED,FOUR_WHEELER,1700,8.0,3.0,S,4.0,1.0,CORP_BORE,3,3.0,42000.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,Bengaluru,1,2
118,BHK2,Haralur,SEMI_FURNISHED,BOTH,1100,3.0,2.0,E,2.0,1.0,BOREWELL,1,1.0,16500.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,Bengaluru,1,3
119,BHK4,Cox Town,SEMI_FURNISHED,NONE,2000,15.0,2.0,E,3.0,1.0,CORP_BORE,1,2.0,26000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
120,BHK2,Avalahalli,SEMI_FURNISHED,TWO_WHEELER,600,6.0,1.0,E,2.0,0.0,CORP_BORE,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
121,BHK2,Karisandra Ward,SEMI_FURNISHED,TWO_WHEELER,1500,5.0,1.0,N,2.0,3.0,BOREWELL,1,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
122,BHK2,Bhuvaneshwari Nagar,NOT_FURNISHED,TWO_WHEELER,950,10.0,1.0,E,2.0,2.0,CORP_BORE,1,1.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
123,BHK3,Dodda Nekkundi,SEMI_FURNISHED,FOUR_WHEELER,1300,8.0,2.0,N,3.0,4.0,CORP_BORE,3,3.0,22000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Bengaluru,1,2
124,BHK2,Others,NOT_FURNISHED,NONE,700,1.0,1.0,E,0.0,2.0,CORPORATION,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,1
125,BHK2,HAL Airport Ward,SEMI_FURNISHED,TWO_WHEELER,1200,0.0,2.0,N,2.0,0.0,CORP_BORE,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
126,BHK3,Bellanduru,SEMI_FURNISHED,BOTH,1515,1.0,3.0,E,6.0,1.0,BOREWELL,3,2.0,27000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,Bengaluru,1,3
127,BHK3,Amarjyothi Nagar,SEMI_FURNISHED,BOTH,1450,2.0,2.0,N,3.0,1.0,CORP_BORE,3,2.0,30000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,3
128,BHK2,Hampi Nagar,SEMI_FURNISHED,NONE,750,15.0,1.0,N,1.0,1.0,CORPORATION,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
129,BHK2,Pattanagere,FULLY_FURNISHED,BOTH,1400,0.0,1.0,N,1.0,2.0,CORP_BORE,3,1.0,9500.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,Bengaluru,2,3
130,BHK2,Kadugodi,SEMI_FURNISHED,BOTH,1225,3.0,2.0,W,2.0,2.0,BOREWELL,3,2.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,Bengaluru,1,3
131,RK1,Brookefields,SEMI_FURNISHED,TWO_WHEELER,180,2.0,1.0,N,1.0,0.0,BOREWELL,3,0.0,8000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
132,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,800,10.0,2.0,E,2.0,2.0,BOREWELL,1,2.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
133,BHK2,Hagadur,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,2.0,E,2.0,0.0,CORPORATION,1,0.0,14000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
134,BHK2,Varthur,SEMI_FURNISHED,BOTH,1100,1.0,2.0,E,6.0,2.0,CORPORATION,2,1.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,3
135,BHK2,Hagadur,SEMI_FURNISHED,FOUR_WHEELER,1200,1.0,2.0,N,4.0,1.0,CORP_BORE,3,2.0,23000.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Bengaluru,1,2
136,BHK3,Bellanduru,SEMI_FURNISHED,BOTH,1700,4.0,2.0,N,3.0,1.0,CORP_BORE,3,3.0,35000.0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,Bengaluru,1,3
137,BHK1,Brookefields,FULLY_FURNISHED,BOTH,800,5.0,1.0,E,2.0,1.0,CORP_BORE,3,2.0,16500.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bengaluru,2,3
138,BHK2,Bellanduru,SEMI_FURNISHED,FOUR_WHEELER,750,0.0,2.0,E,2.0,1.0,BOREWELL,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,2
139,BHK1,JP Nagar,SEMI_FURNISHED,NONE,600,4.0,1.0,N,0.0,2.0,CORPORATION,1,0.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
140,BHK2,Kumaraswamy Layout,SEMI_FURNISHED,TWO_WHEELER,750,3.0,2.0,S,2.0,1.0,CORPORATION,2,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
141,BHK3,Basavanagudi,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,2.0,N,2.0,0.0,CORP_BORE,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
142,RK1,HSR Layout,SEMI_FURNISHED,BOTH,300,0.0,1.0,E,1.0,3.0,BOREWELL,1,0.0,8000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
143,BHK1,Suddagunte Palya Ward,NOT_FURNISHED,FOUR_WHEELER,450,9.0,1.0,E,0.0,1.0,CORPORATION,1,1.0,12000.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,0,2
144,BHK3,Shanthi Nagar,SEMI_FURNISHED,NONE,1000,7.0,1.0,N,3.0,1.0,CORP_BORE,1,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
145,BHK3,Yelchenahalli Ward,SEMI_FURNISHED,BOTH,1800,10.0,3.0,E,3.0,7.0,CORP_BORE,3,3.0,35000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
146,BHK3,AECS Layout,SEMI_FURNISHED,BOTH,1500,4.0,3.0,E,3.0,2.0,BOREWELL,3,3.0,36000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,3
147,BHK2,Others,SEMI_FURNISHED,BOTH,1000,2.0,2.0,N,2.0,1.0,CORP_BORE,3,2.0,15000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,3
148,BHK2,Vignananagar,SEMI_FURNISHED,BOTH,975,3.0,2.0,E,2.0,1.0,CORPORATION,1,2.0,16000.0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,Bengaluru,1,3
149,BHK2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,600,0.0,2.0,N,2.0,1.0,CORP_BORE,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
150,BHK2,Kaadubeesanahalli,SEMI_FURNISHED,BOTH,1325,7.0,2.0,W,2.0,5.0,CORP_BORE,3,4.0,24000.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
151,BHK1,Madiwala,SEMI_FURNISHED,TWO_WHEELER,700,2.0,1.0,E,1.0,0.0,CORP_BORE,1,0.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
152,BHK2,Yelchenahalli Ward,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,N,2.0,1.0,CORP_BORE,1,1.0,11000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,Bengaluru,1,0
153,BHK3,Hagadur,SEMI_FURNISHED,FOUR_WHEELER,1400,1.0,3.0,W,5.0,2.0,BOREWELL,3,1.0,28000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,Bengaluru,1,2
154,BHK2,Thubarahalli,SEMI_FURNISHED,BOTH,1285,4.0,2.0,N,2.0,2.0,BOREWELL,3,2.0,20000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,Bengaluru,1,3
155,BHK2,Narayanapura,SEMI_FURNISHED,TWO_WHEELER,1000,8.0,2.0,E,2.0,0.0,CORPORATION,1,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,0
156,BHK3,Lal Bahadur Shastri Nagar,SEMI_FURNISHED,BOTH,1500,10.0,3.0,W,3.0,0.0,CORP_BORE,3,3.0,27000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
157,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1145,0.0,2.0,N,2.0,0.0,BOREWELL,3,2.0,21000.0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,Bengaluru,1,3
158,BHK3,Ittamadu,SEMI_FURNISHED,BOTH,1350,9.0,3.0,N,3.0,2.0,CORP_BORE,1,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
159,BHK2,Koramangala,NOT_FURNISHED,BOTH,1100,1.0,2.0,E,0.0,4.0,CORPORATION,1,1.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Bengaluru,0,3
160,BHK2,Jakkasandra,FULLY_FURNISHED,BOTH,1100,1.0,2.0,W,4.0,0.0,CORPORATION,3,0.0,29000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Bengaluru,2,3
161,BHK3,Varthur,SEMI_FURNISHED,BOTH,2100,3.0,3.0,N,3.0,1.0,BOREWELL,3,5.0,22000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,Bengaluru,1,3
162,BHK2,Kadugodi,SEMI_FURNISHED,BOTH,1075,1.0,2.0,E,2.0,1.0,CORP_BORE,3,1.0,17000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
163,BHK1,Dodda Nekkundi,SEMI_FURNISHED,NONE,350,5.0,1.0,N,1.0,1.0,CORPORATION,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
164,BHK2,Thubarahalli,SEMI_FURNISHED,BOTH,885,7.0,2.0,E,5.0,2.0,CORP_BORE,3,1.0,19500.0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
165,BHK2,Kadugodi,FULLY_FURNISHED,BOTH,1450,3.0,2.0,E,2.0,4.0,BOREWELL,3,2.0,27000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,Bengaluru,2,3
166,BHK2,Jaraganahalli Ward,SEMI_FURNISHED,TWO_WHEELER,800,5.0,1.0,N,1.0,0.0,CORP_BORE,2,0.0,12000.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
167,BHK2,Bhuvaneshwari Nagar,SEMI_FURNISHED,BOTH,880,15.0,2.0,S,2.0,1.0,CORP_BORE,3,0.0,13500.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,Bengaluru,1,3
168,BHK2,Others,SEMI_FURNISHED,TWO_WHEELER,600,20.0,2.0,N,2.0,1.0,CORP_BORE,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
169,BHK2,Kadugodi,SEMI_FURNISHED,BOTH,1100,1.0,2.0,E,2.0,3.0,BOREWELL,3,1.0,17000.0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,Bengaluru,1,3
170,BHK2,JP Nagar,SEMI_FURNISHED,TWO_WHEELER,1100,15.0,2.0,W,3.0,1.0,CORPORATION,1,1.0,17500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
171,BHK3,Others,SEMI_FURNISHED,BOTH,1586,2.0,3.0,E,3.0,7.0,CORP_BORE,3,1.0,32000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,Bengaluru,1,3
172,BHK3,Hongasandra,SEMI_FURNISHED,BOTH,1620,3.0,3.0,S,3.0,7.0,CORP_BORE,3,2.0,35000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Bengaluru,1,3
173,BHK2,HAL Airport Ward,SEMI_FURNISHED,BOTH,1300,4.0,2.0,W,2.0,0.0,CORP_BORE,1,2.0,17000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
174,BHK1,Haralur,SEMI_FURNISHED,TWO_WHEELER,650,5.0,1.0,N,1.0,0.0,BOREWELL,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
175,BHK2,Thubarahalli,SEMI_FURNISHED,FOUR_WHEELER,1350,10.0,2.0,E,3.0,2.0,CORPORATION,3,3.0,21000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,Bengaluru,1,2
176,BHK3,BTM Layout,SEMI_FURNISHED,BOTH,1900,6.0,3.0,E,4.0,1.0,CORPORATION,1,2.0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,3
177,BHK2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,800,20.0,2.0,W,2.0,0.0,CORP_BORE,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
178,BHK3,Ramagondanahalli,SEMI_FURNISHED,BOTH,1470,1.0,2.0,E,3.0,3.0,CORP_BORE,3,3.0,26000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,Bengaluru,1,3
179,BHK2,Bommanahalli,NOT_FURNISHED,TWO_WHEELER,800,0.0,2.0,E,0.0,0.0,CORP_BORE,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
180,BHK2,Hanumantha Nagar,SEMI_FURNISHED,BOTH,1000,20.0,2.0,W,4.0,1.0,CORP_BORE,3,1.0,14500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,Bengaluru,1,3
181,BHK2,Rajarajeshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,E,2.0,0.0,CORPORATION,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
182,BHK1,Maruthi Seva Nagar,NOT_FURNISHED,TWO_WHEELER,500,1.0,1.0,N,0.0,1.0,CORP_BORE,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Bengaluru,0,0
183,BHK2,Puttenahalli,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,2.0,S,0.0,3.0,CORPORATION,3,2.0,14000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,0
184,BHK2,Marathahalli,FULLY_FURNISHED,TWO_WHEELER,2322,0.0,2.0,S,2.0,2.0,CORPORATION,3,2.0,25000.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,2,0
185,BHK2,Bellanduru,SEMI_FURNISHED,FOUR_WHEELER,1175,10.0,2.0,E,2.0,4.0,BOREWELL,3,2.0,27000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Bengaluru,1,2
186,BHK2,BTM Layout,SEMI_FURNISHED,BOTH,1200,5.0,2.0,E,0.0,1.0,CORP_BORE,3,2.0,20000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Bengaluru,1,3
187,BHK3,Brookefields,SEMI_FURNISHED,BOTH,1600,6.0,2.0,N,3.0,1.0,CORP_BORE,3,2.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,Bengaluru,1,3
188,BHK2,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1200,10.0,2.0,N,2.0,2.0,CORP_BORE,3,4.0,14000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
189,BHK2,Varthur,SEMI_FURNISHED,BOTH,1210,0.0,2.0,W,2.0,0.0,CORP_BORE,3,2.0,23000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
190,BHK1,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1200,0.0,1.0,N,1.0,1.0,CORP_BORE,1,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Bengaluru,1,3
191,BHK3,Vimanapura,FULLY_FURNISHED,BOTH,2000,10.0,2.0,W,7.0,0.0,CORPORATION,2,0.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,2,3
192,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1062,0.0,2.0,W,2.0,1.0,CORP_BORE,3,1.0,20000.0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,Bengaluru,1,3
193,BHK2,JP Nagar,NOT_FURNISHED,NONE,500,5.0,1.0,W,0.0,1.0,CORPORATION,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,0,1
194,BHK1,Kumaraswamy Layout,SEMI_FURNISHED,BOTH,900,6.0,2.0,S,2.0,0.0,CORP_BORE,2,0.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bengaluru,1,3
195,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1200,5.0,2.0,E,2.0,2.0,BOREWELL,3,1.0,24000.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
196,BHK2,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,950,10.0,2.0,E,2.0,0.0,CORP_BORE,1,0.0,23000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
197,BHK2,Srinivasapura,SEMI_FURNISHED,TWO_WHEELER,600,4.0,1.0,N,2.0,0.0,CORPORATION,2,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
198,BHK2,Bhuvaneshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,1000,12.0,2.0,E,3.0,1.0,CORP_BORE,1,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Bengaluru,1,0
199,BHK3,Rajarajeshwari Nagar,SEMI_FURNISHED,FOUR_WHEELER,2000,5.0,4.0,N,3.0,3.0,CORP_BORE,3,3.0,19000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
200,BHK1,Munekolala,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,S,1.0,2.0,CORP_BORE,1,0.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Bengaluru,1,0
201,BHK2,Yelchenahalli Ward,SEMI_FURNISHED,BOTH,600,9.0,3.0,N,3.0,0.0,CORPORATION,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
202,BHK3,AGS Layout,SEMI_FURNISHED,BOTH,1242,5.0,2.0,E,0.0,2.0,CORPORATION,3,1.0,14000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
203,BHK3,Hoodi,SEMI_FURNISHED,BOTH,1699,10.0,3.0,E,5.0,1.0,CORP_BORE,3,4.0,24000.0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,Bengaluru,1,3
204,BHK2,Yediyur Ward,SEMI_FURNISHED,TWO_WHEELER,600,6.0,1.0,E,1.0,2.0,CORPORATION,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
205,BHK2,Kadugodi,SEMI_FURNISHED,BOTH,1000,0.0,2.0,W,2.0,3.0,BOREWELL,3,2.0,16000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,Bengaluru,1,3
206,BHK3,Madiwala,SEMI_FURNISHED,BOTH,1300,15.0,2.0,W,4.0,1.0,CORP_BORE,3,1.0,25000.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,Bengaluru,1,3
207,BHK2,Ejipura,SEMI_FURNISHED,TWO_WHEELER,800,15.0,1.0,E,2.0,0.0,CORPORATION,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
208,BHK2,AGS Layout,SEMI_FURNISHED,TWO_WHEELER,700,1.0,2.0,N,1.0,1.0,CORP_BORE,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
209,BHK3,Hemmigepura,SEMI_FURNISHED,BOTH,1494,14.0,2.0,E,2.0,1.0,CORPORATION,2,0.0,27000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
210,BHK3,Banashankari,SEMI_FURNISHED,BOTH,1200,0.0,2.0,N,3.0,3.0,CORP_BORE,1,1.0,25000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Bengaluru,1,3
211,BHK2,Kumaraswamy Layout,SEMI_FURNISHED,TWO_WHEELER,675,4.0,1.0,S,2.0,1.0,CORP_BORE,1,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
212,BHK2,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,600,4.0,1.0,E,2.0,1.0,CORP_BORE,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
213,BHK1,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,400,0.0,1.0,N,1.0,3.0,CORP_BORE,2,0.0,10000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
214,BHK1,Ejipura,SEMI_FURNISHED,NONE,450,5.0,1.0,N,1.0,2.0,CORPORATION,2,1.0,16500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
215,BHK2,Bhuvaneshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,1200,5.0,1.0,E,2.0,1.0,BOREWELL,1,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
216,BHK2,Mangammanapalya,SEMI_FURNISHED,TWO_WHEELER,700,0.0,2.0,E,2.0,2.0,CORPORATION,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,Bengaluru,1,0
217,BHK2,Pattanduru Agrahara,SEMI_FURNISHED,BOTH,1200,0.0,2.0,N,0.0,4.0,BOREWELL,3,1.0,20000.0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,Bengaluru,1,3
218,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1300,1.0,2.0,W,3.0,3.0,BOREWELL,3,3.0,20000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,Bengaluru,1,3
219,BHK2,Gurappanapalya Ward,SEMI_FURNISHED,TWO_WHEELER,900,5.0,2.0,E,2.0,0.0,CORPORATION,2,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
220,BHK2,Srinivasapura,SEMI_FURNISHED,BOTH,1300,1.0,2.0,E,2.0,3.0,CORP_BORE,3,2.0,16000.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,Bengaluru,1,3
221,BHK1,Puttenahalli,NOT_FURNISHED,BOTH,600,25.0,1.0,N,0.0,1.0,CORPORATION,1,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,0,3
222,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1205,2.0,2.0,E,2.0,0.0,BOREWELL,3,1.0,18300.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,Bengaluru,1,3
223,BHK2,Chikkalasandra,SEMI_FURNISHED,BOTH,865,7.0,2.0,N,2.0,2.0,CORPORATION,3,1.0,10000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Bengaluru,1,3
224,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,1100,2.0,2.0,W,0.0,3.0,BOREWELL,3,1.0,19500.0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,Bengaluru,1,3
225,BHK2,Marenahalli,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,N,1.0,0.0,CORPORATION,3,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
226,BHK2,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,1100,0.0,2.0,N,2.0,1.0,CORPORATION,1,1.0,18500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
227,BHK2,Madiwala,SEMI_FURNISHED,TWO_WHEELER,1100,9.0,2.0,N,3.0,0.0,CORPORATION,1,0.0,19500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
228,BHK2,Vijayanagar,NOT_FURNISHED,TWO_WHEELER,500,10.0,1.0,E,0.0,0.0,CORPORATION,1,0.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
229,BHK2,Madiwala,SEMI_FURNISHED,BOTH,600,0.0,2.0,S,2.0,3.0,CORP_BORE,1,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
