,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
306,3,Basavanagudi,SEMI_FURNISHED,TWO_WHEELER,1600,8.0,2.0,1,3.0,0.0,2,1,1.0,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
308,2,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,400,0.0,1.0,2,1.0,2.0,2,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
314,3,Sarvagna Nagar,SEMI_FURNISHED,BOTH,950,10.0,2.0,1,2.0,0.0,2,1,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
315,3,Byrasandra Ward,SEMI_FURNISHED,NONE,1200,3.0,2.0,3,2.0,2.0,2,1,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
317,4,Deepanjali Nagar,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,3.0,2,3.0,0.0,2,1,2.0,20000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
318,1,Mahadevapura,SEMI_FURNISHED,TWO_WHEELER,350,1.0,1.0,2,1.0,3.0,1,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0
319,3,Banashankari,SEMI_FURNISHED,BOTH,700,5.0,2.0,2,2.0,2.0,1,1,0.0,11000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,3
322,2,Bhoganahalli,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,2,1.0,1.0,3,1,2.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
328,2,Deepanjali Nagar,SEMI_FURNISHED,BOTH,600,1.0,2.0,1,2.0,2.0,2,1,2.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,3
329,2,VV Puram,SEMI_FURNISHED,TWO_WHEELER,480,2.0,1.0,2,1.0,3.0,1,1,1.0,9300.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
332,3,Pantarapalya,SEMI_FURNISHED,TWO_WHEELER,1100,12.0,2.0,2,2.0,1.0,2,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
335,2,Halasuru,SEMI_FURNISHED,TWO_WHEELER,450,7.0,1.0,1,1.0,3.0,2,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
337,3,Garudachara Palya,SEMI_FURNISHED,TWO_WHEELER,1100,2.0,2.0,2,3.0,2.0,1,1,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
338,3,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,650,0.0,1.0,2,1.0,1.0,1,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
339,4,Vannarpetai,SEMI_FURNISHED,TWO_WHEELER,1050,15.0,2.0,4,3.0,1.0,1,1,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
340,3,Lakkasandra,SEMI_FURNISHED,BOTH,900,0.0,2.0,2,2.0,3.0,2,1,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3
342,2,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,500,4.0,1.0,2,1.0,3.0,1,1,1.0,11000.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
343,3,Others,NOT_FURNISHED,TWO_WHEELER,750,18.0,1.0,4,1.0,1.0,2,1,1.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
344,2,Narayanapura,SEMI_FURNISHED,FOUR_WHEELER,540,8.0,1.0,2,1.0,0.0,2,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
347,2,Yelchenahalli Ward,SEMI_FURNISHED,TWO_WHEELER,400,0.0,1.0,2,1.0,0.0,2,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
349,2,Rajajinagar,SEMI_FURNISHED,TWO_WHEELER,500,10.0,1.0,3,1.0,1.0,1,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
357,3,Padmanabha Nagar,SEMI_FURNISHED,TWO_WHEELER,1000,4.0,2.0,1,2.0,0.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
361,4,ISRO Layout,SEMI_FURNISHED,BOTH,1400,13.0,3.0,4,3.0,0.0,2,1,1.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
365,3,Bommanahalli,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,1.0,1,2.0,1.0,1,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
368,3,Katriguppe,SEMI_FURNISHED,TWO_WHEELER,700,18.0,2.0,1,0.0,0.0,1,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
370,3,Chikkalasandra,SEMI_FURNISHED,BOTH,850,10.0,2.0,1,2.0,0.0,1,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
372,3,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,750,5.0,2.0,2,2.0,2.0,2,1,1.0,20000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0
374,3,Jayanagar,SEMI_FURNISHED,TWO_WHEELER,650,5.0,1.0,2,1.0,1.0,2,1,0.0,11500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
375,1,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,350,4.0,1.0,1,1.0,3.0,2,1,1.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0
382,3,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,900,8.0,2.0,1,2.0,1.0,1,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
384,3,Dasarahalli,SEMI_FURNISHED,TWO_WHEELER,600,18.0,2.0,1,2.0,0.0,2,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
385,3,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,850,2.0,2.0,1,2.0,1.0,2,1,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2
387,3,Mallathahalli,SEMI_FURNISHED,TWO_WHEELER,600,0.0,1.0,1,2.0,0.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
389,2,Rajarajeshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,450,1.0,1.0,1,1.0,0.0,2,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0
390,2,Katriguppe,SEMI_FURNISHED,TWO_WHEELER,400,9.0,1.0,3,1.0,1.0,1,1,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
394,4,HSR Layout,SEMI_FURNISHED,BOTH,1200,2.0,2.0,1,3.0,0.0,1,1,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
396,1,Domlur,SEMI_FURNISHED,NONE,150,22.0,1.0,1,1.0,2.0,1,1,1.0,9500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1
398,3,Pattabhiram Nagar,SEMI_FURNISHED,BOTH,1220,0.0,2.0,1,2.0,1.0,1,1,1.0,30000.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,3
401,3,Yelchenahalli Ward,SEMI_FURNISHED,TWO_WHEELER,600,3.0,2.0,1,2.0,3.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
404,3,Basaveshwaranagar,SEMI_FURNISHED,TWO_WHEELER,800,8.0,1.0,4,2.0,1.0,2,1,1.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
407,3,Kamakshi Palya,SEMI_FURNISHED,BOTH,800,0.0,2.0,2,2.0,0.0,2,1,2.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3
408,3,Others,SEMI_FURNISHED,TWO_WHEELER,900,4.0,2.0,1,2.0,1.0,3,1,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
409,1,HSR Layout,SEMI_FURNISHED,BOTH,210,3.0,1.0,1,1.0,3.0,2,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
414,3,Agaram,SEMI_FURNISHED,TWO_WHEELER,900,1.0,1.0,2,2.0,2.0,1,1,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
415,2,Madiwala,SEMI_FURNISHED,TWO_WHEELER,400,9.0,1.0,1,1.0,1.0,1,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
416,3,Vasanthpura Ward,NOT_FURNISHED,TWO_WHEELER,1000,2.0,2.0,1,0.0,2.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
417,3,Narayanapura,SEMI_FURNISHED,BOTH,1200,10.0,2.0,2,1.0,0.0,1,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3
419,3,Koramangala,SEMI_FURNISHED,NONE,800,20.0,1.0,2,2.0,0.0,1,1,0.0,24000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
420,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,850,2.0,2.0,2,1.0,0.0,1,1,0.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
422,2,Nayandahalli Ward,SEMI_FURNISHED,BOTH,700,0.0,1.0,1,2.0,0.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3
423,3,Ittamadu,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,2.0,2,2.0,2.0,2,1,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
424,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,1050,10.0,2.0,2,2.0,2.0,2,1,2.0,26000.0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,1,0
426,2,Puttenahalli,SEMI_FURNISHED,TWO_WHEELER,650,10.0,1.0,2,1.0,1.0,2,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
428,2,Agaram,SEMI_FURNISHED,BOTH,600,8.0,1.0,1,0.0,2.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
437,3,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,900,5.0,1.0,3,2.0,2.0,2,1,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
439,2,Bhuvaneshwari Nagar,SEMI_FURNISHED,BOTH,600,12.0,1.0,1,1.0,1.0,2,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
441,2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,450,7.0,1.0,1,1.0,1.0,1,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
442,3,Valmiki Nagar,SEMI_FURNISHED,TWO_WHEELER,800,5.0,1.0,2,2.0,1.0,1,1,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
445,3,Dasarahalli,SEMI_FURNISHED,TWO_WHEELER,600,6.0,1.0,2,2.0,1.0,2,1,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
448,4,Vignananagar,SEMI_FURNISHED,FOUR_WHEELER,1200,6.0,2.0,2,3.0,1.0,2,1,2.0,17500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2
450,3,ISRO Layout,SEMI_FURNISHED,TWO_WHEELER,800,10.0,2.0,1,2.0,0.0,1,1,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
457,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,900,8.0,2.0,1,3.0,1.0,1,1,1.0,22000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
458,3,Ramagondanahalli,SEMI_FURNISHED,TWO_WHEELER,870,0.0,1.0,2,1.0,2.0,1,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
460,2,Jogupalya,SEMI_FURNISHED,TWO_WHEELER,480,4.0,1.0,1,1.0,2.0,2,1,1.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
468,3,Avalahalli,SEMI_FURNISHED,BOTH,650,0.0,1.0,2,2.0,0.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,3
471,3,Rajarajeshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,1200,15.0,2.0,2,2.0,1.0,1,1,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
472,3,Kadugodi,SEMI_FURNISHED,BOTH,1000,6.0,1.0,4,2.0,1.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
474,3,Sunkenahalli Ward,SEMI_FURNISHED,TWO_WHEELER,1200,2.0,2.0,2,2.0,3.0,2,1,1.0,17000.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1,0
479,4,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,1300,5.0,2.0,4,3.0,0.0,1,1,0.0,27000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2
481,3,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,800,20.0,1.0,1,2.0,1.0,1,1,1.0,16000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
482,2,Narayanapura,SEMI_FURNISHED,TWO_WHEELER,450,1.0,1.0,2,1.0,4.0,2,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
485,3,Ejipura,NOT_FURNISHED,TWO_WHEELER,700,0.0,1.0,1,0.0,2.0,2,1,0.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
487,3,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1200,3.0,2.0,2,2.0,1.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
489,2,Rajajinagar,NOT_FURNISHED,NONE,600,1.0,1.0,1,0.0,2.0,2,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
492,1,Cleveland Town,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,1,1.0,2.0,1,1,1.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
495,3,AGS Layout,SEMI_FURNISHED,TWO_WHEELER,1200,3.0,2.0,2,1.0,2.0,3,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
499,3,Shanthi Nagar,SEMI_FURNISHED,TWO_WHEELER,900,7.0,1.0,2,1.0,1.0,1,1,1.0,21000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
502,3,Basavanagudi,SEMI_FURNISHED,TWO_WHEELER,660,10.0,2.0,2,2.0,3.0,2,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
506,3,Varthur,SEMI_FURNISHED,TWO_WHEELER,660,1.0,1.0,2,2.0,3.0,3,1,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
513,3,BTM Layout,SEMI_FURNISHED,BOTH,800,5.0,1.0,3,2.0,0.0,1,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,3
514,2,Madiwala,SEMI_FURNISHED,TWO_WHEELER,325,4.0,1.0,4,1.0,1.0,1,1,1.0,8000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
516,3,Katriguppe,SEMI_FURNISHED,TWO_WHEELER,600,10.0,2.0,2,2.0,0.0,2,1,0.0,10500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
521,3,Jayanagar,SEMI_FURNISHED,TWO_WHEELER,750,10.0,1.0,3,2.0,2.0,1,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
523,3,Halasuru,SEMI_FURNISHED,TWO_WHEELER,900,5.0,1.0,4,1.0,1.0,1,1,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
525,3,Kaggadasapura,SEMI_FURNISHED,BOTH,1400,5.0,2.0,2,3.0,1.0,2,1,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
527,2,Vignananagar,NOT_FURNISHED,TWO_WHEELER,650,1.0,1.0,2,1.0,2.0,2,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
528,2,Haralur,SEMI_FURNISHED,TWO_WHEELER,450,2.0,1.0,1,1.0,0.0,3,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
529,3,HSR Layout,SEMI_FURNISHED,NONE,1000,10.0,2.0,1,3.0,0.0,1,1,0.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
531,2,Marathahalli,SEMI_FURNISHED,TWO_WHEELER,550,2.0,2.0,1,1.0,1.0,3,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
534,3,Prakash Nagar Ward,SEMI_FURNISHED,TWO_WHEELER,550,15.0,1.0,3,2.0,1.0,1,1,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
536,2,Marathahalli,SEMI_FURNISHED,TWO_WHEELER,350,1.0,1.0,2,1.0,2.0,2,1,0.0,10500.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
537,4,Marenahalli,SEMI_FURNISHED,BOTH,1600,2.0,3.0,2,2.0,1.0,2,1,0.0,21000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
539,2,Sriramamandir Ward,SEMI_FURNISHED,TWO_WHEELER,400,0.0,1.0,4,1.0,3.0,2,1,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,1,0
541,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,600,2.0,1.0,1,2.0,3.0,1,1,1.0,15900.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
542,2,Koramangala,SEMI_FURNISHED,TWO_WHEELER,600,0.0,1.0,3,1.0,1.0,2,1,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
543,4,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,1100,10.0,2.0,1,2.0,1.0,1,1,2.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
546,3,Hampi Nagar,SEMI_FURNISHED,NONE,1300,8.0,1.0,4,2.0,1.0,1,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
547,4,HSR Layout,SEMI_FURNISHED,BOTH,1500,2.0,2.0,2,1.0,0.0,2,1,0.0,32000.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3
548,3,Suddagunte Palya Ward,NOT_FURNISHED,NONE,1100,17.0,2.0,1,0.0,0.0,2,1,0.0,18500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
552,3,Lal Bahadur Shastri Nagar,SEMI_FURNISHED,BOTH,960,1.0,2.0,3,2.0,0.0,1,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
553,3,Hongasandra,SEMI_FURNISHED,TWO_WHEELER,1000,1.0,1.0,2,2.0,2.0,2,1,2.0,10000.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,2,1,0
558,3,Thippasandra,SEMI_FURNISHED,BOTH,1200,10.0,2.0,2,2.0,1.0,2,1,0.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
560,3,Hosakerehalli,SEMI_FURNISHED,TWO_WHEELER,650,3.0,2.0,2,2.0,1.0,2,1,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
563,3,Basavanagudi,SEMI_FURNISHED,BOTH,800,2.0,2.0,2,2.0,3.0,2,1,1.0,17000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3
565,3,Varthur,SEMI_FURNISHED,TWO_WHEELER,700,1.0,2.0,2,2.0,1.0,2,1,0.0,9400.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
566,3,Kamakshi Palya,SEMI_FURNISHED,BOTH,850,5.0,2.0,2,2.0,1.0,1,1,2.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
567,2,Dodda Nekkundi,NOT_FURNISHED,TWO_WHEELER,360,2.0,1.0,2,0.0,3.0,1,1,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
569,2,Jogupalya,FULLY_FURNISHED,NONE,800,22.0,1.0,2,2.0,0.0,2,1,0.0,21000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,1
571,1,C V Raman Nagar,SEMI_FURNISHED,BOTH,400,8.0,1.0,4,1.0,4.0,2,1,0.0,9500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
572,1,Munekolala,SEMI_FURNISHED,TWO_WHEELER,400,1.0,1.0,1,1.0,4.0,2,1,0.0,9000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,0
574,3,Yediyur Ward,SEMI_FURNISHED,BOTH,1200,5.0,2.0,1,2.0,2.0,1,1,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
577,3,Sudhama Nagara,SEMI_FURNISHED,TWO_WHEELER,500,0.0,1.0,2,2.0,2.0,1,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
580,3,Narayanapura,SEMI_FURNISHED,TWO_WHEELER,900,6.0,2.0,1,3.0,0.0,1,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
581,2,Madiwala,SEMI_FURNISHED,TWO_WHEELER,400,5.0,1.0,4,1.0,1.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
584,2,Munekolala,SEMI_FURNISHED,FOUR_WHEELER,400,0.0,1.0,1,1.0,1.0,3,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2
586,3,Jakkasandra,NOT_FURNISHED,TWO_WHEELER,400,8.0,1.0,2,0.0,3.0,1,1,1.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
587,2,Jayanagar,SEMI_FURNISHED,TWO_WHEELER,400,17.0,1.0,1,2.0,0.0,1,1,0.0,9500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0
591,1,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,300,0.0,1.0,1,1.0,4.0,2,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0
596,4,Prakash Nagar Ward,SEMI_FURNISHED,BOTH,1250,1.0,2.0,1,3.0,1.0,1,1,1.0,26000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
598,3,HSR Layout,SEMI_FURNISHED,NONE,850,10.0,2.0,4,2.0,0.0,2,1,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
600,2,Hagadur,SEMI_FURNISHED,TWO_WHEELER,300,2.0,1.0,1,1.0,1.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0
601,3,Hosa Tippasandra,SEMI_FURNISHED,TWO_WHEELER,750,15.0,2.0,1,2.0,1.0,2,1,2.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
603,3,ISRO Layout,SEMI_FURNISHED,BOTH,1000,12.0,2.0,2,2.0,0.0,1,1,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
606,1,Koramangala,SEMI_FURNISHED,BOTH,350,4.0,1.0,2,1.0,4.0,2,1,1.0,14500.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3
608,4,Nagarabhavi,SEMI_FURNISHED,BOTH,1200,10.0,3.0,3,2.0,0.0,2,1,2.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
610,3,Jaraganahalli Ward,NOT_FURNISHED,TWO_WHEELER,600,7.0,1.0,1,1.0,1.0,2,1,1.0,11500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
614,3,Hampi Nagar,NOT_FURNISHED,TWO_WHEELER,450,15.0,1.0,3,0.0,1.0,1,1,1.0,9000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
615,2,Wilson Garden,FULLY_FURNISHED,NONE,550,0.0,1.0,1,0.0,1.0,1,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1
